Tool,Severity,Code,Description,Location,Line
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01090.java,58
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01091.java,58
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01093.java,58
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01094.java,58
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01096.java,58
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01097.java,58
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01098.java,58
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01208.java,62
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01209.java,61
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01210.java,62
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01211.java,62
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01212.java,61
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01215.java,61
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01216.java,60
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01219.java,60
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01221.java,60
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01222.java,60
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01302.java,55
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01303.java,54
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01304.java,55
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01306.java,54
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01308.java,54
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01310.java,53
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01311.java,53
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01312.java,53
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01313.java,53
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01314.java,53
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01379.java,59
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01381.java,58
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01382.java,58
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01383.java,59
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01384.java,58
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01385.java,58
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01386.java,58
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01388.java,58
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01389.java,55
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01390.java,58
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01391.java,57
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01394.java,57
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01395.java,57
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01396.java,57
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01459.java,67
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01460.java,69
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01461.java,69
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01462.java,69
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01463.java,69
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01464.java,69
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01465.java,65
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01466.java,66
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01467.java,65
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01470.java,66
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01473.java,67
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01474.java,67
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01475.java,67
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01476.java,67
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01477.java,67
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01552.java,57
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01553.java,53
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01554.java,53
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01555.java,56
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01556.java,56
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01557.java,55
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01558.java,55
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01559.java,55
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01560.java,55
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01620.java,55
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01621.java,57
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01622.java,57
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01623.java,57
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01625.java,56
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01626.java,55
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01627.java,55
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01628.java,55
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01630.java,55
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01631.java,55
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01712.java,77
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01713.java,77
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01715.java,79
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01716.java,79
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01717.java,79
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01718.java,79
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01719.java,78
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01720.java,75
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01721.java,76
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01722.java,76
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01723.java,78
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01724.java,75
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01725.java,77
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01726.java,75
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01728.java,77
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01729.java,77
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01730.java,77
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01731.java,77
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01733.java,77
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01877.java,75
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01879.java,74
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01880.java,74
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01882.java,71
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01883.java,70
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01885.java,72
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01887.java,72
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01888.java,72
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01889.java,72
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01890.java,72
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01891.java,72
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01962.java,59
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01964.java,57
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01967.java,58
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01970.java,58
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01971.java,58
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01972.java,58
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01973.java,58
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02087.java,61
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02088.java,62
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02090.java,58
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02091.java,59
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02092.java,60
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02093.java,60
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02094.java,60
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02095.java,60
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02096.java,60
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02097.java,60
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02098.java,60
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02099.java,60
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02169.java,55
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02170.java,55
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02171.java,55
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02173.java,55
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02175.java,51
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02177.java,52
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02178.java,51
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02179.java,54
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02180.java,54
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02181.java,52
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02182.java,52
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02184.java,51
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02185.java,53
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02186.java,53
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02187.java,53
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02264.java,57
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02265.java,59
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02266.java,59
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02267.java,57
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02268.java,59
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02269.java,59
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02270.java,59
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02274.java,56
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02275.java,58
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02277.java,55
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02278.java,58
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02280.java,58
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02281.java,56
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02283.java,57
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02284.java,57
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02286.java,57
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02287.java,57
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02288.java,57
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02354.java,68
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02355.java,68
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02356.java,65
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02357.java,66
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02358.java,65
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02359.java,68
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02360.java,68
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02362.java,65
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02364.java,67
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02365.java,67
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02369.java,67
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02449.java,57
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02451.java,53
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02453.java,54
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02454.java,55
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02455.java,55
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02528.java,55
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02529.java,55
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02530.java,57
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02531.java,56
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02532.java,57
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02533.java,57
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02534.java,57
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02535.java,57
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02542.java,55
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02543.java,55
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02544.java,55
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02545.java,55
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02546.java,55
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02625.java,77
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02627.java,79
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02628.java,79
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02629.java,79
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02630.java,79
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02632.java,77
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02634.java,79
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02635.java,79
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02636.java,78
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02640.java,75
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02641.java,76
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02642.java,75
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02643.java,75
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02644.java,75
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02645.java,75
CodeQL,warning,java/sql-injection,This query depends on a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02647.java,77
